track_id,name,artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
track_79022,Song 79022,Artist 22,0.9346614420528796,0.4237743737552072,0.7939140714965589,0.7516242285267059,0.9352947414435276,-2.061633490535698,0.2717653755180027,126.02001671148524,0.6134603766969898,22
track_84936,Song 84936,Artist 36,0.1532743877260945,0.4005984103801765,0.1086949249401696,0.5741041354589892,0.5171455287094735,-28.643843732060315,0.4224472225526378,67.28716224441476,0.1452849313537483,76
track_16821,Song 16821,Artist 21,0.5274410455577785,0.6182821217936464,0.0235329520363206,0.2149423851615609,0.5624240676252583,-1.5111067747023554,0.1705898747113631,82.04383371866165,0.0957909898308427,96
track_36733,Song 36733,Artist 33,0.5213745754024134,0.7915662941904636,0.9594797758560776,0.2852218174669985,0.2574024221342336,-1.4170058382997794,0.1784685462641744,71.7430083708363,0.7265564396233221,21
track_15602,Song 15602,Artist 2,0.5941593578796515,0.5049393232378492,0.8173141739210661,0.7753546609296401,0.1994259222882921,-7.042496797426153,0.4562176166052705,154.62314831697512,0.2018815519426571,21
track_28533,Song 28533,Artist 33,0.7585231912607081,0.5436843802267592,0.7386865175030799,0.2397717933839898,0.6261757846801778,-22.959335441985463,0.1253346817776981,171.31815879926103,0.3852275881936524,29
track_69769,Song 69769,Artist 69,0.3929592622917767,0.589944335302234,0.6141347994618538,0.6575048860200299,0.3213471582718902,-30.954104918617343,0.9203990549205964,84.08466660739305,0.8942886858723041,86
track_11405,Song 11405,Artist 5,0.5902533652596944,0.5402169371518527,0.0236806619594803,0.2166326167706677,0.5313269909790942,-37.3611208070959,0.7801979900559077,155.9742762113713,0.6985502077379521,59
track_96852,Song 96852,Artist 52,0.0570465618821857,0.4923323994936595,0.6310099932128782,0.051361350026381,0.3184435422409724,-56.21942529407985,0.1866501470852014,141.59381191814202,0.902134105456858,72
track_16130,Song 16130,Artist 30,0.7463726747923538,0.6204423614977324,0.0883208369533257,0.2323945543249607,0.3165714641990553,-37.99596052560955,0.8613443097461717,191.45165949115952,0.5896212506969108,33
track_19792,Song 19792,Artist 92,0.4972543159484714,0.289881638457796,0.7928881008309696,0.8202331728810834,0.572194360776178,-48.73812658882333,0.0753502960335043,132.49797572981592,0.5421409088897043,45
track_89577,Song 89577,Artist 77,0.9697817846934628,0.5497367450380949,0.668578563380616,0.0247674128557102,0.9575361216046886,-50.94998254859651,0.9946295016538316,198.8675092419324,0.8991377092305008,74
track_40163,Song 40163,Artist 63,0.2773353872230755,0.6532411369111417,0.1566055486660436,0.7535000149070652,0.6203800441119394,-8.411623433949181,0.750333432638077,124.85152346552871,0.4447556715880369,67
track_31776,Song 31776,Artist 76,0.0953258480040557,0.9611627494057492,0.411338783179191,0.9364347140586649,0.6443492556475197,-33.304725270569264,0.5070685587438497,72.79803063880759,0.5594539430922979,42
track_25330,Song 25330,Artist 30,0.0418479448829343,0.3658568753507066,0.0832591338991183,0.5628286630114882,0.7053345418435588,-33.81997671818614,0.4479051630022528,81.19760812084263,0.6450028201525503,57
track_79156,Song 79156,Artist 56,0.828402429959034,0.4959052233937856,0.8961837362079432,0.2254539008072831,0.0038417836645038,-6.319469717536009,0.2287243678955898,182.8421592503795,0.3414440102859327,76
track_51685,Song 51685,Artist 85,0.6070372426864613,0.3384423236465321,0.4169597722064381,0.0839800976296871,0.5962787603639361,-11.075344126750238,0.0417620030537506,115.03046729628228,0.4809249522825409,86
track_75498,Song 75498,Artist 98,0.9930257448812658,0.0664452404099418,0.3732938825297401,0.1540460814036813,0.3292820279452692,-37.393569076169655,0.9599002448184636,64.20385948166822,0.3184770120058989,74
track_4727,Song 4727,Artist 27,0.843879411230929,0.1900166768808773,0.3513845302836089,0.323626975649109,0.5337618172840245,-10.496833351077186,0.3867644590739744,100.42115743271351,0.7308394888353249,67
track_85198,Song 85198,Artist 98,0.3305324653542397,0.8522086031373575,0.1097190379798008,0.8479000043199746,0.2865766018790799,-32.633640285757096,0.4775042393725663,176.4705393053065,0.8282766275814659,40
track_35795,Song 35795,Artist 95,0.6466857273622018,0.0449740348040046,0.5781819786655223,0.6033215709773261,0.8432591518187704,-14.211384026875088,0.2254812171197426,68.49465013426754,0.5327268619740811,11
track_12256,Song 12256,Artist 56,0.3145460976033576,0.990321216168616,0.4816744390221884,0.3313241931084006,0.0734432449079298,-23.76280405747128,0.1506405741216628,129.02484506079878,0.7028616616502176,8
track_35718,Song 35718,Artist 18,0.981542075157352,0.8914521922854824,0.9972889146634376,0.956234305501533,0.7363492043205758,-8.89609466258296,0.3470229755147198,170.00886127313498,0.9352874868909634,43
track_70551,Song 70551,Artist 51,0.7361058067770009,0.0527947250654742,0.5362613502421083,0.2434233615536911,0.2220809431639209,-31.867636271951863,0.1178661339197965,162.70030854891957,0.3922717367229325,80
track_54374,Song 54374,Artist 74,0.5274965714507587,0.9962867106071784,0.3592900773985156,0.3905322061172024,0.1213582625349535,-35.07260207706094,0.4749039157692029,115.57801137340284,0.1981461660700454,45
track_39691,Song 39691,Artist 91,0.578072787972485,0.693192783653387,0.9778380389454934,0.8863492719568437,0.2756886293991738,-20.039779829716025,0.2195021277767712,138.75966172382448,0.5817061436101476,58
track_93702,Song 93702,Artist 2,0.1919853542437232,0.3211740196919497,0.6052540448475728,0.1564878755396272,0.309971638793061,-58.26695503659053,0.3485833139893755,90.23701698695425,0.709490916505634,20
track_73691,Song 73691,Artist 91,0.449059565268353,0.0985824210408913,0.0640011120904235,0.3896825019747101,0.2002040760216787,-47.173861421701886,0.423787378060891,148.99646184700714,0.6394723917605132,81
track_98070,Song 98070,Artist 70,0.0934929675495017,0.0319933720956895,0.3038558494773135,0.0275526426508496,0.3900765991149132,-15.71567648887175,0.8354765868136418,154.67303096311468,0.3479482636869738,9
track_575,Song 575,Artist 75,0.949520623657642,0.1377663916036702,0.334227907790413,0.93616664251023,0.1408727336941431,-47.69472556080173,0.3135131831973662,98.97994836964708,0.3755898928918644,64
track_84610,Song 84610,Artist 10,0.4929216281731071,0.3051160549773642,0.1828518655017731,0.4356044047696162,0.0076047534646535,-10.490847638480808,0.7431966997522977,81.63517728652889,0.0584966879977405,52
track_61769,Song 61769,Artist 69,0.3427207765295188,0.7522481504690399,0.6811674746748245,0.1595589292408523,0.9750582554580428,-56.32600805382671,0.4007776654045935,96.81729794424172,0.931864515949002,58
track_32260,Song 32260,Artist 60,0.4957968749403278,0.8762272126694591,0.6439482514924405,0.2538152340792983,0.5669423737023859,-53.79332202476191,0.5502314423589323,188.675254441376,0.5370983458045445,72
track_82199,Song 82199,Artist 99,0.3229937875623843,0.0214687879174715,0.1689214892374382,0.530910486674661,0.3108902370745089,-37.35370974822304,0.0307644663012967,72.59929166271709,0.3671772340332467,90
track_36290,Song 36290,Artist 90,0.1749112239166372,0.5160594182021045,0.7115168618611925,0.6388394870079112,0.0884400980637337,-15.566810328146545,0.4166748047173279,111.17183537675018,0.7501417929368732,36
track_78449,Song 78449,Artist 49,0.0663991752035415,0.9536692962646868,0.5310752227329824,0.1094422666041974,0.3925354048138881,-35.888921444743545,0.6895039901485096,159.9161134990195,0.3891025554419689,63
track_60055,Song 60055,Artist 55,0.2397717353639784,0.4002158529603339,0.0867108963458079,0.8775852830914592,0.8120155037049965,-39.55919808663252,0.596280807405511,192.42424657284548,0.2269850833114256,61
track_45948,Song 45948,Artist 48,0.7717489419531949,0.874640435635311,0.7305689476538586,0.8428335729097257,0.98698963290475,-22.96855208256531,0.8884274817130088,113.92573818489088,0.2314166190343335,60
track_28177,Song 28177,Artist 77,0.2336802844144765,0.032559366289986,0.1569205990000753,0.1129734067477491,0.0617354918414351,-52.21890194665364,0.9726012745748828,165.8474236073233,0.1854317035304441,33
track_84463,Song 84463,Artist 63,0.0128950546958581,0.5335245718691233,0.8240574127785859,0.7311397920639021,0.1429200289070924,-16.517221159290607,0.0756765303889633,175.9429983186568,0.5705405017874938,66
track_578,Song 578,Artist 78,0.4921162930795382,0.529947274305085,0.3784454261407763,0.985638596277021,0.9688841929557664,-46.89712084088493,0.1070144789865576,67.58635822682241,0.1918072975235691,11
track_30959,Song 30959,Artist 59,0.8292316927497501,0.0484670973945973,0.7815485116528823,0.8900495588582146,0.8789620335072698,-37.04064850871636,0.4990732104946958,189.6817440498862,0.1256086515085244,31
track_64290,Song 64290,Artist 90,0.0207274889894603,0.5898070022668388,0.3414865605846894,0.5731006832761734,0.1206674686618174,-53.105971254680775,0.5988469769920581,139.7806787488115,0.7684945549821697,87
track_14531,Song 14531,Artist 31,0.9824473570470746,0.6072540943685578,0.6980829011303259,0.911226542680462,0.5605667008079966,-31.73491952695275,0.9664709231439368,68.16960346935743,0.7667631815145638,74
track_17933,Song 17933,Artist 33,0.1298928262987554,0.3082206518459387,0.685089383940451,0.5678846461132676,0.8625704261774865,-3.803980799438364,0.5037369455710067,174.398303450271,0.1614525678886239,65
track_33608,Song 33608,Artist 8,0.2319630411368015,0.4017866317938473,0.3024030782660661,0.803721679354999,0.7084736695609388,-18.713083758583565,0.3724708363076785,109.5218546551718,0.8598116318765847,14
track_49959,Song 49959,Artist 59,0.4212696759894029,0.4815912699026291,0.7366659101423852,0.4524027314554997,0.2472883677514397,-13.416877789773077,0.5543985218086263,116.3949228168153,0.1786731367366972,98
track_66598,Song 66598,Artist 98,0.323016866323992,0.874338254463841,0.556472794448285,0.668842225900868,0.0253767962835038,-31.974189157378216,0.4041771820921884,69.46173000834729,0.8137776483574702,91
track_99089,Song 99089,Artist 89,0.7534863745942203,0.2272115426266255,0.102803544551969,0.7230516982598448,0.6152622307052887,-30.076445648639755,0.5884416433098062,113.39487774803584,0.568890657335133,62
track_34451,Song 34451,Artist 51,0.0749533441947607,0.8917094284931668,0.4147403547828647,0.2084821878276338,0.643599733740605,-17.97328909483803,0.8094413855315402,135.80025991197155,0.7711564906500381,26
track_34080,Song 34080,Artist 80,0.94420361472166,0.1153237899787215,0.9733700149974608,0.7932288599189591,0.1759613035261275,-47.660245689555474,0.5341396021651771,142.44753315745183,0.8793041279511613,60
track_63587,Song 63587,Artist 87,0.123422413698587,0.8500172040836539,0.8629234220865515,0.6634447840987658,0.5323268728910873,-4.543722799265112,0.2237101094134603,169.98932184403645,0.7624544617889347,55
track_4293,Song 4293,Artist 93,0.9080185454216624,0.3053204516924654,0.2108741428559136,0.1406787977405905,0.557997897839762,-59.08130241366241,0.8708913655325535,78.2119781111373,0.7253673396979463,25
track_69102,Song 69102,Artist 2,0.0197932544164083,0.5806994589536336,0.696336263327408,0.2915725118501787,0.5690096410086776,-31.156316381719627,0.7789903915097088,99.73183019255848,0.5271792046416867,90
track_86411,Song 86411,Artist 11,0.4128898042923332,0.4307715223228706,0.2587957308035524,0.1367326947520634,0.9167751426304896,-1.0547449357420504,0.0962930686456281,142.05392179858416,0.2003148001180489,3
track_99476,Song 99476,Artist 76,0.271496569209064,0.7231290265271659,0.9604306990389574,0.7790255158745845,0.766022499555585,-58.987124258571406,0.9333402939099872,190.4879482282253,0.3789283200082353,53
track_53929,Song 53929,Artist 29,0.6333148177882042,0.1945162634341871,0.3090140039140974,0.4205806009242917,0.7239337232320302,-0.6933652764041867,0.1294720718329229,167.83040539736518,0.2371007866530894,10
track_87070,Song 87070,Artist 70,0.3039570324519108,0.4771283784340655,0.7572944625164928,0.2922134852485843,0.7742402367037663,-40.48654201694244,0.7386508767529646,100.72959494008391,0.516805732200865,45
track_65083,Song 65083,Artist 83,0.4864726400357912,0.8937001376545153,0.2910776478408418,0.7007097049517759,0.1050080388004182,-34.118137091666554,0.5066221945773763,83.07121149126866,0.8828578260304389,97
track_30712,Song 30712,Artist 12,0.6272089084435847,0.945576033668464,0.2711334228296799,0.8907790539051699,0.809016099819239,-27.696633106096385,0.2493399293525686,103.86566156754536,0.824970915492663,80
track_49182,Song 49182,Artist 82,0.1959788613678696,0.7040660603767971,0.990725988011007,0.608381045691762,0.3595224206160627,-30.23351961338933,0.4717663282437213,175.6407517679454,0.6731764638188229,43
track_57234,Song 57234,Artist 34,0.3977973164840717,0.2570150202847823,0.6263212453329148,0.7491439924232358,0.9281267577782888,-55.03765981000562,0.7421720062979664,114.81056739214714,0.040689649595492,82
track_15663,Song 15663,Artist 63,0.3786906633330023,0.0789535388762201,0.49422798314836,0.8614809065542665,0.4744920285776233,-24.623884805048377,0.3886742045816385,79.10481352970857,0.5738333459073001,23
track_19966,Song 19966,Artist 66,0.7382189055403422,0.1439154032034169,0.0643879026002071,0.3197005038222168,0.804446358802079,-10.64101612477279,0.722438749811311,154.14818909332408,0.9504465860763116,73
track_91912,Song 91912,Artist 12,0.0878767010900211,0.5225329428081775,0.9379511188251404,0.9323106853373796,0.6246188017249851,-55.29777406136195,0.4096416438059194,138.9760490045728,0.773883713755863,3
track_91957,Song 91957,Artist 57,0.1899183567272541,0.4111075585522166,0.1126708706976433,0.3299139759183359,0.6607878836277723,-26.26151075198896,0.5601670502947946,123.1375144515207,0.5264607528825367,22
track_81346,Song 81346,Artist 46,0.787782439188962,0.9880781101874744,0.4113222103047106,0.7933608526180026,0.0836479794757896,-58.99648675147369,0.9762306024968802,101.93915273469956,0.9058944848773508,50
track_55325,Song 55325,Artist 25,0.7957560186235015,0.3722051824276416,0.0095035573334102,0.4679745077418027,0.1299663894198328,-9.46700752562029,0.9578708304549532,169.77093368921683,0.4587031404504625,99
track_29857,Song 29857,Artist 57,0.0722215727555072,0.62013242329405,0.7941982806948157,0.5770628406704092,0.4284247058848371,-48.85489574937187,0.3020985730108529,145.99461059508047,0.5822020125456898,71
track_71222,Song 71222,Artist 22,0.4533124514941862,0.1250105007027738,0.817764556278104,0.3313439305105288,0.7478693504146602,-23.880382091125878,0.6543822244724361,95.55599853303426,0.3839447259795151,30
track_52458,Song 52458,Artist 58,0.31568076650295,0.4941598650906514,0.834579637476759,0.1235452801389797,0.1225198358581921,-28.66612080197677,0.6075026420914874,187.9965979008234,0.1969618178582638,81
track_88345,Song 88345,Artist 45,0.1937402015377241,0.0870742465421432,0.0525716299365489,0.2056675076390747,0.2193057798939129,-57.13303689357642,0.1203995928845186,107.0165959395122,0.57966662546751,25
track_82363,Song 82363,Artist 63,0.2717834430529986,0.1643394065392781,0.3476394177892408,0.3801811690960721,0.3514665647100211,-24.20684367650756,0.157741084652468,100.30097343838,0.8825880540528275,62
track_65349,Song 65349,Artist 49,0.5262043418439842,0.2978052648530871,0.5614578499270093,0.4155904314278928,0.5289153274231858,-6.344489520157751,0.1612600463346164,146.63829726147085,0.8446039349946871,40
track_59649,Song 59649,Artist 49,0.18784257722284,0.6178603695951284,0.421918414116057,0.3818162056587662,0.6526386948228935,-19.86026065744401,0.6029398619543497,191.33852060660385,0.4188282085483866,22
track_44952,Song 44952,Artist 52,0.3723416850546741,0.2692098520439546,0.2423871473084645,0.7022175494841116,0.5782411023333982,-5.928900784479012,0.8117114646367805,175.83462895500668,0.5025662002025971,25
track_39525,Song 39525,Artist 25,0.0247883320368884,0.3096136657806797,0.8878492820076272,0.6103834347085361,0.3112715737366162,-54.23283280097253,0.7064959631226949,123.21898221288563,0.4379101678076165,3
track_13935,Song 13935,Artist 35,0.1834642539688484,0.992056029333508,0.5552323213931797,0.0249244124001817,0.6976935902363123,-22.37321190752734,0.5328606504961658,101.92697580089543,0.8948988276792762,50
track_93780,Song 93780,Artist 80,0.4232669907391976,0.7877762723587571,0.6347602163333679,0.3933806649731497,0.113921063256573,-47.92588548845161,0.3223634235933776,130.95117330962947,0.8633914783903389,56
track_89884,Song 89884,Artist 84,0.1016456778339539,0.3070824042910812,0.2411189258102887,0.3074968573805371,0.8491325745328965,-1.6748077217124049,0.3618827609003991,149.25260728152526,0.7073479389723067,47
track_81143,Song 81143,Artist 43,0.3448875591319247,0.3817700295956353,0.2663197421924977,0.9571606761456828,0.9860992868690708,-0.8209424435395576,0.0568634862814845,164.234017282502,0.7156807350073057,64
track_95799,Song 95799,Artist 99,0.864789270456251,0.5218536019950001,0.9931532338179868,0.2387571024727883,0.5006516221716077,-19.848782583296376,0.1537456033301547,97.85391091755966,0.8131504063960535,45
track_89404,Song 89404,Artist 4,0.7096016794870696,0.0237124221778883,0.6725754672568475,0.9253650128807238,0.8621397387030083,-57.41418601932,0.8455283325668883,61.12113292736194,0.7830810674801603,64
track_55223,Song 55223,Artist 23,0.627123414870051,0.7164137629469216,0.7025466939465478,0.5913619087098425,0.4833068748388108,-37.30028288046189,0.3231089306599912,112.47019585780188,0.4580413023368195,13
track_73645,Song 73645,Artist 45,0.5688887674146983,0.967589149554963,0.689229723800398,0.7128161036513384,0.9742566491851072,-59.69149206667668,0.04280508089693,193.34474838559163,0.7422269864765223,2
track_66293,Song 66293,Artist 93,0.9761343539650122,0.3701272318308053,0.4964807954147567,0.3628143733737788,0.6667350779072838,-26.81070116980966,0.6605177725363431,110.75142777028324,0.1545576410537448,66
track_65539,Song 65539,Artist 39,0.0906164981098844,0.5371003457277278,0.7864441610212679,0.1204756919590711,0.814570227547664,-5.2400957042643554,0.6992517468559352,95.6037275617279,0.6506027274615286,1
track_28110,Song 28110,Artist 10,0.8476891943646455,0.3345576414917518,0.8808463393010786,0.0240845558489765,0.1451556732996508,-17.963437985943784,0.4312432074688085,135.59944266566214,0.4023919567276675,10
track_41928,Song 41928,Artist 28,0.1514747682168263,0.4525447777507703,0.8980777988316636,0.2537707529409931,0.368044582664833,-4.053558336451275,0.1776860845886375,183.1677094194776,0.9324289659819932,15
track_86546,Song 86546,Artist 46,0.8284045148479903,0.3823744853710029,0.7952372369488885,0.3992624931920198,0.555375970824612,-39.00752820097833,0.6260252549153863,82.05044610473607,0.1180508328412112,29
track_82585,Song 82585,Artist 85,0.5982018312829492,0.3532785367983156,0.5193502720404972,0.6748205408518078,0.9305676678005136,-12.909661925956565,0.4077107418856963,134.66351251996565,0.7241703272073803,67
track_38603,Song 38603,Artist 3,0.945046398021506,0.5929678980586844,0.8544976250332909,0.949083560577395,0.3627020065232843,-10.046482364396375,0.9100948909240452,91.71526571316622,0.2601327025078795,40
track_91657,Song 91657,Artist 57,0.6527816591885732,0.1137642282500847,0.950980560308652,0.9124473001988288,0.730074098456777,-44.254836765144,0.4036686309672359,88.42057849672767,0.1315280024500604,12
track_62786,Song 62786,Artist 86,0.9402668976443098,0.0657861357816299,0.6843251205617639,0.2462464508543398,0.4605741599648481,-46.89504285202327,0.631366852246181,160.13871965215384,0.5767764768691598,88
track_84340,Song 84340,Artist 40,0.7412052633533398,0.2598956674586979,0.7898746870914382,0.9121418060931704,0.0500367730324394,-50.12887391587192,0.4934293193560896,166.46349049777876,0.9918055031405988,45
track_39874,Song 39874,Artist 74,0.1059423874798242,0.0182735383352192,0.0817207877410169,0.5468923222107085,0.1557549747363161,-21.817453968707127,0.0173509526088768,115.1575742409128,0.1422046314118149,15
track_78468,Song 78468,Artist 68,0.1042181701724783,0.2536221078943907,0.1904765844303904,0.7159091588732137,0.6921453426567516,-46.52468723400075,0.840098033746219,137.43372312771885,0.6591603495607236,4
track_31631,Song 31631,Artist 31,0.8533832147669843,0.5816510811419255,0.5666097098548557,0.5583813951511044,0.2944648071000152,-23.480367242708944,0.0722941355210802,96.8985977966487,0.0093326298545333,22
track_14952,Song 14952,Artist 52,0.7839123805872337,0.9239323462957694,0.858833323074885,0.1864643857184449,0.218664443926236,-21.326427157667798,0.9591921653257586,136.94460238038556,0.4848432124591639,58
track_39331,Song 39331,Artist 31,0.5174390714019238,0.3661641412958579,0.6296908457434685,0.2066158201325418,0.8358009734126053,-6.3113302446287705,0.070840311358348,131.41477672332582,0.2652615908428276,28
track_48587,Song 48587,Artist 87,0.4732793878877798,0.6600853778417443,0.8939303469617669,0.2654482567486133,0.792165770334685,-25.99611303728988,0.0702778351701383,192.00859552614293,0.5555665156653468,27
track_83594,Song 83594,Artist 94,0.2926856188835692,0.6631931320769794,0.7816133382746495,0.0950463912412163,0.1301620529733632,-12.425221238153654,0.3123105937658451,178.23201490682948,0.0937990224213636,63
track_41487,Song 41487,Artist 87,0.5645753668971301,0.9205240405323328,0.0043563985019787,0.1833411923675169,0.733468537834742,-39.370956084649,0.7812369336581743,129.43684934160456,0.3012127448214976,79
track_39627,Song 39627,Artist 27,0.2387988465023535,0.3640578313738392,0.5302211570391429,0.9085815699102496,0.5049516105813576,-53.68106965159185,0.1669308115597637,171.97196313334587,0.0549731621452831,60
track_87894,Song 87894,Artist 94,0.7524605891859334,0.084762044676051,0.8068688501927831,0.0931769407914563,0.6467310750653128,-52.45564548582073,0.6801695356822931,177.78192129144736,0.6102615538077493,78
track_26303,Song 26303,Artist 3,0.2513149179587551,0.8758212656225244,0.1376105097784976,0.912863399924109,0.0097791406346254,-31.50367884758037,0.8828445940663688,97.2593244163726,0.0995324129344473,92
track_67403,Song 67403,Artist 3,0.8697265059530425,0.3923664693319236,0.4970516355274282,0.6688784752683775,0.347680112132343,-0.6689279761375673,0.4482711913074497,178.8972664010197,0.5968675174342579,10
track_98084,Song 98084,Artist 84,0.2441849980587878,0.7599423531644895,0.8635603304708082,0.4749812330264278,0.3861031006316914,-51.50712624389568,0.4483364908878212,63.07010192707492,0.4333494849540612,56
track_95601,Song 95601,Artist 1,0.8833294693517936,0.9919307041309616,0.9316515474099598,0.8216372593425497,0.4326364701654265,-39.15970258710669,0.8321005711316862,140.2074804150731,0.7558332676565417,24
track_5019,Song 5019,Artist 19,0.8579349139973288,0.0849995438890982,0.4741746349803802,0.3236780245261242,0.3557938022341459,-28.424751522448076,0.557160059750352,165.0312328151407,0.3996147868805907,65
track_5223,Song 5223,Artist 23,0.3547972896563887,0.3343524333706286,0.2056442412806023,0.7221886161498737,0.443398052548687,-8.088587038572015,0.8588053417823652,157.09290631744707,0.9975020915166164,99
